index,country,city,latitude,longitude,altitude
9487,Syria,`Afrin,36.5166667,36.8666649,223
1920,Cameroon,Rey Bouba,8.6666667,14.1833334,224
2190,Chile,Villarrica,-39.2856855,-72.2278976,224
2968,Czech Republic,Znojmo,48.8554987,16.0487976,224
4581,Hungary,Ozd,48.2166667,20.2999992,224
5663,Kazakhstan,Aqtobe,50.2796868,57.2071838,224
5674,Kazakhstan,Turkestan,43.3333333,68.25,224
7304,Niger,Olupona,7.6,4.1833334,224
9710,Thailand,Lampang,18.2983333,99.507225,224
1777,Myanmar,Meiktila,20.8666667,95.8666687,225
7329,Nigeria,Ayorou,14.7313889,0.9194444,225
8573,Samoa,Savaia,-13.9333333,-171.9333344,225
748,Austria,Perchtoldsdorf,48.1166667,16.2666664,226
846,Azerbaijan,Tartar,40.345,46.9288902,226
1441,Bosnia and Herzegovina,Podzvizd,45.1741667,15.8736115,226
2035,Canada,Owen Sound,44.5667903,-80.9330215,226
2938,Czech Republic,Brno,49.1952227,16.6079597,226
4808,India,Bikaner,28.0166667,73.3000031,226
6819,Moldova,Drochia,48.035,27.8161106,226
7481,Pakistan,Kamoke,31.9744444,74.2244415,226
8020,Poland,Gliwice,50.2833333,18.666666,226
9468,Syria,Ar Raqqah,35.95,39.0166664,226
9523,Syria,Halfaya,35.2666667,36.5999985,226
3030,Czech Republic,Bilina Kyselka,50.55,13.7666664,227
4097,Ghana,Ejura,7.3833333,-1.3666667,227
5728,Kazakhstan,Derzhavinsk,51.1,66.3166656,227
6563,Malta,Gao,-0.0447222,16.2716675,227
7419,Norway,Komusan 1-tong,42.1091667,129.6999969,227
7797,Paraguay,Natalio,-26.7166667,-55.0833321,227
502,Argentina,Coronel Suarez,-37.4666667,-61.9166679,228
1235,Benin,Savalou,7.9333333,1.9666667,228
1679,Bulgaria,Shumen,43.2706437,26.9228554,228
3007,Czech Republic,Louny,50.3569886,13.7966747,228
3953,Georgia,Shorapani,42.0958333,43.1155548,228
4648,Hungary,Mor,47.3833333,18.2000008,228
6826,Moldova,Briceni,48.3572222,27.7036114,228
7256,Niger,Ikire,7.35,4.1833334,228
7272,Niger,Gbongan,7.4666667,4.3499999,228
7327,Nigeria,Dogondoutchi,13.6461111,4.0288887,228
7352,Nigeria,Ouallam,14.3166667,2.0833333,228
7471,Pakistan,Gujrat,32.5666667,74.0833359,228
8232,Romania,Baia Mare,47.6572942,23.5680771,228
8289,Romania,Aiud,46.3,23.7166672,228
8502,El Salvador,Sesori,13.7166667,-88.3666687,228
8735,Slovenia,Ormoz,46.4113889,16.1544437,228
9225,Sudan,Karmah an Nuzul,19.6333333,30.416666,228
9422,Switzerland,Bellinzona,46.1927844,9.0170288,228
303,United States,Charlotte,35.2270869,-80.8431244,229
1284,Bolivia,San Borja,-14.8166667,-66.8499985,229
2960,Czech Republic,Prostejov,49.4718784,17.1118393,229
2999,Czech Republic,Cerny Most,50.1047537,14.5797377,229
4087,Ghana,Bawku,11.0580556,-0.2416667,229
4106,Ghana,Konongo,6.6166667,-1.2166667,229
7323,Nigeria,Dosso,13.0444444,3.1947222,229
7545,Pakistan,Narowal,32.1,74.8833313,229
8388,Russia,Zelenograd,55.9825,37.1813889,229
9343,Sweden,Falkoeping,58.1734749,13.5506811,229
1957,Canada,Winnipeg,49.8843986,-97.1470413,230
2945,Czech Republic,Usti nad Labem,50.6607038,14.0322723,230
3000,Czech Republic,Kutna Hora,49.9483885,15.2681646,230
4369,Haiti,Hinche,19.15,-72.0166702,230
6096,Lithuania,Svencionys,55.15,26.166666,230
6179,Luxembourg,Steinsel,49.6769444,6.123889,230
6218,Luxembourg,Mullendorf,49.6802778,6.1300001,230
7283,Niger,Modakeke,7.3833333,4.2666669,230
7770,Paraguay,Fram,-26.9833333,-55.8833351,230
8389,Russia,Biysk,52.5666667,85.25,230
3324,Ecuador,Catarama,-1.5833333,-79.4666672,231
4383,Haiti,Lascahobas,18.8294444,-71.9363861,231
4536,Honduras,San Marcos,15.3,-88.4166641,231
6268,Macedonia,Ilinden,41.9961111,21.582222,231
6591,Malta,Ansongo,15.6594444,0.5016667,231
7251,Niger,Iwo,7.6333333,4.1833334,231
7332,Nigeria,Tera,14.0105556,0.7530556,231
8495,El Salvador,Moncagua,13.5333333,-88.25,231
8724,Slovenia,Lenart v Slovenskih Goricah,46.5761111,15.8313885,231
9857,Tunisia,Al Metlaoui,34.3333333,8.3999996,231
116,Albania,Ballsh,40.5988889,19.7347221,232
469,Argentina,General Roca,-39.0333333,-67.5833359,232
1410,Bosnia and Herzegovina,Zepce,44.4266667,18.0377769,232
2208,Chile,El Monte,-33.6833333,-71.0166702,232
2963,Czech Republic,Mlada Boleslav,50.4113513,14.9031849,232
4273,Guatemala,Zacapa,14.9666667,-89.5333328,232
4385,Haiti,Gros Morne,19.6666667,-72.6833344,232
5670,Kazakhstan,Kokshetau,53.2775,69.3883362,232
6182,Luxembourg,Colmar,49.8102778,6.0972223,232
8325,Russia,Krasnoyarsk,56.0097222,92.7916641,232
8528,Samoa,Sili,-13.7166667,-172.3500061,232
2699,Croatia,Ivanec,46.2230556,16.1200008,233
2921,Cyprus,Argaka,35.0644444,32.5,233
4791,India,Jalandhar,31.3255556,75.5791702,233
6380,Malawi,Ampanihy,-24.7,44.75,233
7081,New Zealand,Eltham,-39.4291667,174.3000031,233
7516,Pakistan,Jalalpur,32.6333333,74.1999969,233
7740,Paraguay,Salto del Guaira,-24.05,-54.3499985,233
8005,Poland,Krakow,50.0833333,19.916666,233
8231,Romania,Baia Mare,47.653305,23.5794926,233
10410,Vietnam,Lao Cai,22.4833333,103.9499969,233
626,Australia,Bendigo,-36.7666667,144.2833405,234
1317,Bolivia,Okinawa Numero Uno,-17.2333333,-62.8166656,234
2245,China,Chongqing,29.5627778,106.5527802,234
2681,Croatia,Labin,45.095,14.1197224,234
2723,Croatia,Lepoglava,46.2105556,16.0355549,234
4835,India,Bokaro,23.7833333,85.9666672,234
10120,Ukraine,Krasnyy Luch,48.1330556,38.9324989,234
341,United States,Pittsburgh,40.4406248,-79.9958878,235
352,United States,Saint Paul,44.9444101,-93.093277,235
1064,Belarus,Fanipol,53.7627166,27.2962189,235
1311,Bolivia,San Ramon,-14.4833333,-63.1500015,235
1765,Bulgaria,General-Toshevo,43.7,28.0333328,235
2214,Chile,Lautaro,-38.5166667,-72.4499969,235
2939,Czech Republic,Ostrava,49.8346452,18.2820435,235
2950,Czech Republic,Most,50.5030069,13.6361742,235
4782,India,Jodhpur,26.2866667,73.0299988,235
5198,Ireland,Dunlewy,55.0166667,-8.1000004,235
5277,Israel,Dabburiya,32.6958333,35.3722229,235
7295,Niger,Birnin-Kebbi,12.4538889,4.1975002,235
7497,Pakistan,Daska,32.3333333,74.3499985,235
8781,Somalia,Garbahaarrey,3.3166667,42.2166672,235
10257,Uruguay,Acegua,-31.8666667,-54.2000008,235
2232,Chile,Purranque,-40.9166667,-73.1666641,236
8093,Poland,Radomsko,51.0666667,19.4500008,236
10103,Ukraine,Horlivka,48.3,38.0499992,236
296,United States,Columbus,39.9611755,-82.9987946,237
1106,Belarus,Ratomka,53.9333333,27.3500004,237
1440,Bosnia and Herzegovina,Celinac,44.7227778,17.3277779,237
2173,Chile,Melipilla,-33.7,-71.2166672,237
4155,Greece,Vrilissia,38.033811,23.8296242,237
7776,Paraguay,Itaquyry,-24.9333333,-55.2166672,237
8027,Poland,Rybnik,50.1018634,18.5466385,237
8092,Poland,Skarzysko-Kamienna,51.1166667,20.8999996,237
8322,Russia,Chelyabinsk,55.1544444,61.4297218,237
1755,Bulgaria,Septemvri,42.2166667,24.1000004,238
4314,Guatemala,Chisec,15.8166667,-90.2833328,238
7610,Panama,El Progreso,9.2666667,-79.1166687,238
272,Algeria,Bou Arfa,36.4666667,2.8166666,239
897,Azerbaijan,Qarayeri,40.7916667,46.3213882,239
1417,Bosnia and Herzegovina,Zvornik,44.3869444,19.1013889,239
4081,Ghana,Koforidua,6.0833333,-0.25,239
5737,Kazakhstan,Shetpe,44.1666667,52.1166649,239
6914,Morocco,Taroudant,30.48,-8.8599997,239
7220,Niger,Ibadan,7.3877778,3.896389,239
7337,Nigeria,Tillaberi,14.2116667,1.4530556,239
7585,Panama,La Concepcion,8.5166667,-82.6166687,239
8652,Slovenia,Celje,46.2361111,15.2674999,239
155,Albania,Gurra e Vogel,41.2863889,19.8883324,240
2880,Cyprus,Peristerona,35.1333333,33.0791664,240
2889,Cyprus,Tala,34.8375,32.4333344,240
2957,Czech Republic,Teplice,50.6403975,13.8245077,240
3689,France,Dijon,47.3166667,5.0166669,240
4214,Greece,Naousa,40.6294444,22.0680561,240
4650,Hungary,Batonyterenye,47.9666667,19.833334,240
159,Albania,Dallashi,41.2830556,19.8763885,241
2231,Chile,San Clemente,-35.55,-71.4833298,241
2709,Croatia,Krapina,46.1608333,15.8788891,241
2908,Cyprus,Mammari,35.1666667,33.2000008,241
4079,Ghana,Obuasi,6.2,-1.6666667,241
4230,Greece,Oraiokastron,40.7308333,22.917223,241
4491,Honduras,El Negrito,15.3166667,-87.6999969,241
5608,Jordan,Ash Shajarah,32.65,35.9333344,241
1462,Bosnia and Herzegovina,Citluk,43.2286111,17.7008324,242
2224,Chile,Collipulli,-37.95,-72.4333344,242
3703,France,Mulhouse,47.75,7.3333335,242
4211,Greece,Melissia,38.05,23.833334,242
4272,Guatemala,Retalhuleu,14.5333333,-91.6833344,242
5537,Japan,Koriyama,37.4,140.3833313,242
6198,Luxembourg,Schieren,49.8305556,6.0986109,242
6399,Malawi,Beroroha,-21.6666667,45.1666679,242
7120,Nicaragua,Masaya,11.9666667,-86.0999985,242
9191,Sudan,Kuraymah,18.55,31.8500004,242
10122,Ukraine,Berdychiv,49.9,28.583334,242
10156,Ukraine,Shepetivka,50.1833333,27.0666676,242
366,United States,Fort Wayne,41.1306041,-85.1288605,243
3015,Czech Republic,Uhersky Brod,49.0251299,17.64715,243
4759,India,Ludhiana,30.9,75.8499985,243
5294,Israel,Kafr Kama,32.7166667,35.4416656,243
6607,Mauritius,Saint Pierre,-20.2175,57.5208321,243
6609,Mauritius,Rose Belle,-20.4002778,57.5966682,243
8359,Russia,Smolensk,54.7816667,32.0400009,243
364,United States,Greensboro,36.0726355,-79.7919769,244
2972,Czech Republic,Modrany,50.0111589,14.4095993,244
6219,Luxembourg,Aspelt,49.5227778,6.2247224,244
6232,Luxembourg,Erpeldange-sur-Sure,49.8647222,6.1147223,244
1336,Bolivia,Urubicha,-15.3833333,-62.9500008,245
2909,Cyprus,Pissouri,34.6708333,32.7083321,245
2937,Czech Republic,Praha,50.0878368,14.4241323,245
2964,Czech Republic,Ceska Lipa,50.6855132,14.5376415,245
6925,Morocco,Tiznit,29.71,-9.71,245
8413,El Salvador,Sonsonate,13.7188889,-89.7241669,245
10096,Ukraine,Vinnytsya,49.2333333,28.4833336,245
1907,Cameroon,Eseka,3.65,10.7666664,246
2318,China,Mudanjiang,44.5833333,129.6000061,246
2904,Cyprus,Alambra,34.9916667,33.4000015,246
2961,Czech Republic,Prerov,49.455109,17.4509029,246
4053,Germany,Kaiserslautern,49.45,7.75,246
6195,Luxembourg,Rollingen,49.7416667,6.1144443,246
6240,Macedonia,Skopje,42,21.4333324,246
7411,Norway,Pukchil-lodongjagu,40.2019444,125.7483368,246
8304,Romania,Orastie,45.8333333,23.2000008,246
9803,Togo,Kpalime,6.9,0.6333333,246
9906,Tunisia,Rafraf,37.1833333,10.1833334,246
10279,Venezuela,Cua,10.1622222,-66.8852768,246
2250,China,Shiyan,32.6475,110.7780533,247
2824,Cuba,Guisa,20.255,-76.5386124,247
3010,Czech Republic,Branik,50.0359737,14.4123459,247
4058,Germany,Esslingen,48.7396066,9.3047333,247
4063,Germany,Velbert,51.3333333,7.0500002,247
4071,Ghana,Kumasi,6.6833333,-1.6166667,247
7447,Oman,Bidbid,23.4063889,58.1263885,247
8114,Portugal,Evora,38.5666667,-7.9000001,247
9845,Tunisia,Tataouine,32.9333333,10.4499998,247
1300,Bolivia,Pailon,-17.65,-62.75,248
2571,Costa Rica,Guapiles,10.2166667,-83.7833328,248
2913,Cyprus,Meniko,35.1083333,33.1416664,248
5336,Italy,Sassari,40.7272222,8.5602779,248
5465,Jamaica,Nain,17.9666667,-77.5999985,248
7920,Philippines,Mantampay,8.1666667,124.2166672,248
10317,Venezuela,San Jose de Guanipa,8.8933333,-64.1591644,248
10348,Venezuela,Cantaura,9.3105556,-64.3594437,248
230,Algeria,Tolga,34.7166667,5.3833332,249
4795,India,Kota,25.1833333,75.8333359,249
5714,Kazakhstan,Emba,48.8263889,58.144165,249
43,Afghanistan,Qarqin,37.4127778,66.047226,250
773,Austria,Enns,48.2,14.4666672,250
1128,Belgium,Verviers,50.5833333,5.8666668,250
2850,Cyprus,Dhali,35.025,33.4208336,250
4123,Ghana,Bibiani,6.4666667,-2.3333333,250
8336,Russia,Novokuznetsk,53.75,87.0999985,250
10136,Ukraine,Khartsyzsk,48.0352778,38.1549988,250
10142,Ukraine,Antratsit,48.1191667,39.0900002,250
235,Algeria,Sidi Khaled,34.3833333,5,251
768,Austria,Bad Voslau,47.9666667,16.2000008,251
769,Austria,Hollabrunn,48.55,16.083334,251
1102,Belarus,Boruny,54.3166667,26.1333332,251
1295,Bolivia,Rurrenabaque,-14.4412467,-67.5278091,251
1962,Canada,London,42.9833893,-81.2330399,251
2056,Cape Verde,Tarrafal,15.2833333,-23.7666664,251
2906,Cyprus,Mosphiloti,34.95,33.4291649,251
2970,Czech Republic,Orlova,49.8452659,18.4301109,251
5763,Kenya,Wajir,1.7472222,40.0688896,251
6189,Luxembourg,Niederanven,49.6475,6.2600002,251
1967,Canada,Barrie,44.4001075,-79.6663361,252
2878,Cyprus,Lympia,35,33.4625015,252
6201,Luxembourg,Frisange,49.515,6.1916666,252
8503,El Salvador,San Francisco Menendez,13.8430556,-90.015831,252
160,Albania,Shejleret,41.3072222,19.8858337,253
1349,Bolivia,Puesto de Pailas,-17.65,-62.7999992,253
1692,Bulgaria,Asenovgrad,42.0166667,24.8666668,253
1748,Bulgaria,Isperikh,43.7166667,26.833334,253
2941,Czech Republic,Olomouc,49.5955243,17.2517529,253
6146,Luxembourg,Ettelbruck,49.8475,6.1041665,253
8026,Poland,Ruda Slaska,50.3166667,18.8500004,253
8688,Slovenia,Zalec,46.2536111,15.1674995,253
875,Azerbaijan,Aliabad,41.4783333,46.6175003,254
1292,Bolivia,Mineros,-17.1166667,-63.2333336,254
1756,Bulgaria,Krichim,42.05,24.4666672,254
3919,Georgia,Tsalenjikha,42.6044444,42.0772209,254
3936,Georgia,Bagdadi,41.8166667,46.0333328,254
5684,Kazakhstan,Dzhetygara,52.1908333,61.2005539,254
5742,Kazakhstan,Asykata,40.8994444,68.3611145,254
7552,Pakistan,Lala Musa,32.7,73.9666672,254
8569,Samoa,Lalomauga,-13.9,-171.5666656,254
8599,Samoa,Manunu,-13.9,-171.5666656,254
9784,Thailand,Loei,17.4833333,101.7166672,254
9796,Thailand,Amphoe Na Klang,17.3075,102.1794434,254
133,Albania,Delvine,39.9511111,20.0977783,255
440,Argentina,Neuquen,-38.95,-68.0666656,255
1315,Bolivia,Chimore,-16.9833333,-65.1333313,255
3976,Germany,Stuttgart,48.7823243,9.1770172,255
5432,Jamaica,Chapelton,18.0833333,-77.2666702,255
6579,Malta,Ke Massina,13.9666667,-5.3666668,255
8045,Poland,Jastrzebie Zdroj,49.95,18.583334,255
8733,Slovenia,Race,46.4519444,15.6813889,255
5355,Italy,Arezzo,43.4613922,11.8769073,256
6206,Luxembourg,Warken,49.8544444,6.0949998,256
7094,New Zealand,Oxford,-43.3,172.1833344,256
7466,Pakistan,Sialkot,32.5,74.5166702,256
8310,Romania,Blaj,46.1833333,23.916666,256
8700,Slovenia,Miklavz na Dravskem Polju,46.5058333,15.6972218,256
8710,Slovenia,Lendava,46.5613889,16.4505558,256
202,Algeria,Guelma,36.4661111,7.4338889,257
1706,Bulgaria,Sandanski,41.5666667,23.2833328,257
4215,Greece,Kilkis,40.9919444,22.8708324,257
6161,Luxembourg,Bereldange,49.6569444,6.1275001,257
6226,Luxembourg,Canach,49.6069444,6.3258333,257
8015,Poland,Czestochowa,50.8,19.1166668,257
8021,Poland,Zabrze,50.3166667,18.7833328,257
8300,Romania,Gherla,47.0333333,23.916666,257
9364,Switzerland,Basel,47.5666667,7.5999999,257
1247,Benin,Beterou,9.2,2.2666667,258
5478,Jamaica,Cascade,18.4,-78.0999985,258
7324,Nigeria,Birnin Konni,13.8,5.25,258
8077,Poland,Piekary Slaskie,50.4,18.9500008,258
8245,Romania,Resita,45.3008333,21.8891659,258
8291,Romania,Sebes,45.9666667,23.5666676,258
10133,Ukraine,Torez,48.0383333,38.5877762,258
332,United States,Minneapolis,44.9799654,-93.2638397,259
1291,Bolivia,Ascension,-15.7,-63.0833321,259
2120,Chad,Massakory,12.9980556,15.7375002,259
2125,Chad,Faya,17.9166667,19.1166668,259
5211,Israel,Beersheba,31.2333333,34.7833328,259
6140,Luxembourg,Luxembourg,49.6116667,6.1300001,259
6233,Luxembourg,Schuttrange,49.6205556,6.268611,259
6568,Malta,Tombouctou,16.77348,-3.0074215,259
7167,Nicaragua,Bocana de Paiwas,12.8,-85.1333313,259
7774,Paraguay,Colonia Yguazu,-25.45,-55,259
8071,Poland,Zory,50.05,18.7000008,259
8086,Poland,Starachowice,51.0666667,21.0666676,259
2991,Czech Republic,Chrudim,49.9510923,15.7955761,260
4540,Honduras,Pinalejo,15.3833333,-88.4000015,260
5047,Iraq,Mosul,36.335,43.1188889,260
5353,Italy,Bolzano,46.492716,11.3335762,260
8677,Slovenia,Litija,46.0586111,14.8225002,260
789,Austria,Sankt Valentin,48.1666667,14.5166664,261
4394,Haiti,Maissade,19.1666667,-72.1333313,261
4598,Hungary,Esztergom,47.8,18.75,261
7757,Paraguay,Doctor Juan Manuel Frutos,-25.3666667,-55.7999992,261
141,Albania,Rubik,41.7744444,19.7861118,262
344,United States,Riverside,33.9533487,-117.3961563,262
716,Austria,Sankt Polten,48.2,15.6333332,262
719,Austria,Wiener Neustadt,47.8,16.25,262
3628,Finland,Kuusamo,65.9666667,29.1833324,262
3699,France,Besancon,47.25,6.0333333,262
7149,Nicaragua,Rio Blanco,12.9333333,-85.2166672,262
8019,Poland,Kielce,50.8333333,20.666666,262
8651,Slovenia,Maribor,46.5547222,15.6466665,262
710,Austria,Linz,48.3063889,14.2861109,263
2887,Cyprus,Kato Dheftera,35.0875,33.2791672,263
2998,Czech Republic,Vyskov,49.2774693,16.9989738,263
4224,Greece,Panorama,40.5833333,23.0333328,263
6012,Libya,Waddan,29.1666667,16.1333332,263
6207,Luxembourg,Moutfort,49.5852778,6.2555556,263
6234,Luxembourg,Ingeldorf,49.8519444,6.1347222,263
6588,Malta,Sokolo,14.7333333,-6.1333332,263
7989,Philippines,Kidapawan,7.0083333,125.089447,263
8255,Romania,Zalau,47.2,23.0499992,263
2468,Comoros,Daji,-12.3258333,44.4886093,264
2471,Comoros,Boungoueni,-12.2055556,44.2994461,264
2477,Comoros,Kyo,-12.3322222,44.519165,264
2535,Comoros,Dima,-11.8863889,43.4108315,264
4479,Honduras,Santa Barbara,14.9166667,-88.2333298,264
5339,Italy,Bergamo,45.697981,9.6689529,264
7739,Paraguay,Doctor Juan Leon Mallorquin,-25.4,-55.2666664,264
8091,Poland,Wodzislaw Slaski,50,18.4666672,264
9465,Syria,Hamah,35.1333333,36.75,264
4834,India,Korba,22.35,82.6833344,265
8493,El Salvador,San Agustin,13.4333333,-88.5999985,265
3024,Czech Republic,Jicin,50.4372262,15.3516245,266
4189,Greece,Kholargos,38,23.7999992,266
6213,Luxembourg,Contern,49.5819444,6.2266669,266
8028,Poland,Nowe Tychy,50.15,19,266
2045,Canada,Bradford West Gwillimbury,44.11681,-79.6163254,267
2947,Czech Republic,Havirov,49.7798448,18.4368801,267
3028,Czech Republic,Letnany,50.1333333,14.5166664,267
4508,Honduras,Azacualpa,15.3433333,-88.5513916,267
4572,Hungary,Veszprem,47.1,17.916666,267
6584,Malta,Niafounke,15.9333333,-4,267
8056,Poland,Siemianowice Slaskie,50.3,19.0333328,267
8098,Poland,Krosno,49.6833333,21.7833328,267
8739,Slovenia,Spodnje Hoce,46.5,15.6499996,267
8749,Slovenia,Sempeter v Savinjski Dolini,46.2563889,15.1219444,267
9049,Spain,Santiago de Compostela,42.8805241,-8.5456896,267
9204,Sudan,Ad Dabbah,18.05,30.9500008,267
729,Austria,Amstetten,48.1229032,14.8720551,268
1442,Bosnia and Herzegovina,Trzacka Rastela,44.9733333,15.7902775,268
2225,Chile,Panguipulli,-39.6333333,-72.3333359,268
3353,Equatorial Guinea,Rebola,3.7166667,8.833333,268
4820,India,Saharanpur,29.9666667,77.5500031,268
6168,Luxembourg,Bissen,49.7875,6.0694442,268
6564,Malta,Markala,13.6833333,-6.0833335,268
8258,Romania,Medias,46.1666667,24.3500004,268
8478,El Salvador,Jocoro,13.6166667,-88.0166702,268
2169,Chile,Ovalle,-30.5983333,-71.2002792,269
6256,Macedonia,Saraj,42,21.3277779,269
6949,Morocco,Ahfir,34.95,-2.0999999,269
7029,New Zealand,Rotorua,-38.1387422,176.245163,269
7723,Paraguay,Santa Rita,-25.7833333,-55.0666656,269
7801,Paraguay,Naranjal,-25.9666667,-55.1833344,269
8022,Poland,Bytom,50.35,18.9666672,269
8267,Romania,Sighetu Marmatiei,47.9333333,23.8833332,269
369,United States,Madison,43.0730517,-89.4012299,270
2496,Comoros,Patsi,-12.1555556,44.4372215,270
2633,Costa Rica,Fortuna,10.4833333,-84.6500015,270
6177,Luxembourg,Hesperange,49.5680556,6.1513891,270
6203,Luxembourg,Fentange,49.5627778,6.1538887,270
6217,Luxembourg,Schrassig,49.6058333,6.2588887,270
6231,Luxembourg,Berchem,49.5402778,6.1291666,270
7317,Niger,Gambaru,12.3666667,14.2166672,270
7985,Philippines,Valencia,7.9063889,125.0941696,270
323,United States,Kansas City,39.0997266,-94.5785675,271
727,Austria,Traun,48.2166667,14.2333336,271
1423,Bosnia and Herzegovina,Tesanj,44.6116667,17.9872227,271
4237,Greece,Paiania,37.95,23.8500004,271
4600,Hungary,Komlo,46.2,18.2666664,271
6367,Malawi,Betioky,-23.7166667,44.3833351,271
7728,Paraguay,Piribebuy,-25.4833333,-57.0499992,271
1099,Belarus,Krevo,54.3166667,26.2833328,272
3032,Czech Republic,Prosek,50.1166667,14.5,272
4342,Guatemala,Chiquimulilla,14.0858333,-90.3766632,272
6199,Luxembourg,Alzingen,49.565,6.1636109,272
6209,Luxembourg,Mertert,49.6961111,6.481389,272
6562,Malta,Segou,13.45,-6.2666669,272
8054,Poland,Myslowice,50.2422648,19.1392136,272
8154,Portugal,Sintra,38.8,-9.3833332,272
1450,Bosnia and Herzegovina,Kovaci,44.4491667,18.2049999,273
2953,Czech Republic,Opava,49.9386635,17.9025707,273
4054,Germany,Iserlohn,51.3666667,7.6999998,273
4455,Haiti,Fond Bassin Bleu,19.8,-72.8000031,273
9073,Spain,Manresa,41.7249813,1.8265629,273
9246,Swaziland,Mhlume,-26.0333333,31.8500004,273
9900,Tunisia,Bu `Aradah,36.35,9.6166668,273
1246,Benin,Tanguieta,10.6197222,1.2644444,274
1280,Bolivia,Cobija,-11.0333333,-68.7333298,274
1368,Bosnia and Herzegovina,Tuzla,44.5427778,18.669445,274
1430,Bosnia and Herzegovina,Buzim,45.0547222,16.0319443,274
1970,Canada,Grand Sudbury,46.4900017,-80.9900055,274
2197,Chile,Molina,-35.1166667,-71.2833328,274
2455,Comoros,Mvouni,-11.7161111,43.2647209,274
2499,Comoros,Heroumbili,-11.5438889,43.3797226,274
2951,Czech Republic,Karvina,49.8540031,18.5416889,274
3005,Czech Republic,Hranice,49.5479644,17.7346916,274
5093,Iraq,Qarah Qush,36.2694444,43.377224,274
6573,Malta,Djenne,13.906075,-4.553318,274
7450,Oman,Adam,22.3833333,57.5333328,274
8038,Poland,Chorzow,50.3,18.9666672,274
8740,Slovenia,Ig,45.9602778,14.5288887,274
147,Albania,Klos,41.5069444,20.0866661,275
730,Austria,Leonding,48.2666667,14.25,275
4092,Ghana,Nkawkaw,6.55,-0.7666667,275
5435,Jamaica,Anchovy,18.4,-77.9333344,275
5979,Liberia,Gbarnga,6.9955556,-9.4722223,275
5983,Liberia,Zwedru,6.0666667,-8.1280556,275
6144,Luxembourg,Bettembourg,49.5186111,6.102778,275
6221,Luxembourg,Noertzange,49.5091667,6.0561113,275
6583,Malta,Tenenkou,14.4666667,-4.9166665,275
7798,Paraguay,Guayaybi,-24.5333333,-56.4333344,275
8074,Poland,Tarnowskie Gory,50.45,18.8666668,275
9674,Tanzania,Malinyi,-8.9333333,36.1333351,275
150,Albania,Ballaj,41.3222222,19.8802776,276
1854,Cameroon,Kousseri,12.0783333,15.0308332,276
2142,Chile,Antofagasta,-23.65,-70.4000015,276
6559,Malta,Mopti,14.4930237,-4.1942024,276
7765,Paraguay,Las Palomas,-24.0833333,-54.5166664,276
9213,Sudan,Marawi,18.4833333,31.8166676,276
10284,Venezuela,El Tigre,8.8925,-64.2527771,276
1383,Bosnia and Herzegovina,Gracanica,44.7033333,18.3097229,277
4089,Ghana,Tafo,6.7333333,-1.6166667,277
6011,Libya,Al Abyar,32.1833333,20.6000004,277
6236,Luxembourg,Mensdorf,49.6508333,6.3036113,277
6571,Malta,San,13.3,-4.9000001,277
7248,Niger,Ondo,7.1,4.8333335,277
8729,Slovenia,Crna na Koroskem,46.4666667,15.8500004,277
9155,Sudan,Malakal,9.5369444,31.6561108,277
10132,Ukraine,Shakhtersk,48.0469444,38.4686127,277
10237,Uruguay,Jose Batlle y Ordonez,-33.4666667,-55.1166649,277
233,Algeria,Akbou,36.4611111,4.5333333,278
2705,Croatia,Pazin,45.2402778,13.9366665,278
2851,Cyprus,Xeri,35.075,33.3208351,278
4793,India,Salem,11.65,78.1666641,278
5267,Israel,Nahf,32.9333333,35.3166656,278
6314,Macedonia,Karbinci,41.8166667,22.2374992,278
8317,Russia,Yekaterinburg,56.8575,60.6124992,278
8576,Samoa,Vavau,-14.0166667,-171.4833374,278
8715,Slovenia,Trebnje,45.9041667,15.0216665,278
9913,Tunisia,Haffouz,35.635,9.6769447,278
1453,Bosnia and Herzegovina,Jablanica,43.6602778,17.7616673,279
1556,Brazil,Volta Redonda,-22.5230556,-44.1041679,279
2606,Costa Rica,Golfito,8.65,-83.1500015,279
6019,Libya,Hun,29.1166667,15.9333334,279
7233,Niger,Sokoto,13.0513889,5.231389,279
10141,Ukraine,Kolomyya,48.5305556,25.0402775,279
1863,Cameroon,Kumba,4.6438889,9.438611,280
2242,China,Nanchong,30.8,106.0666656,280
6180,Luxembourg,Itzig,49.5841667,6.1736112,280
6208,Luxembourg,Redange-sur-Attert,49.7655556,5.8908334,280
6216,Luxembourg,Hobscheid,49.6886111,5.914722,280
113,Albania,Permet,40.2336111,20.3516674,281
1677,Bulgaria,Sliven,42.6858333,26.3291664,281
3743,France,Chambery,45.5666667,5.9333334,281
8438,El Salvador,Sonzacate,13.7341667,-89.7147217,281
10145,Ukraine,Snizhne,48.0169444,38.7658348,281
263,Algeria,I-n-Salah,27.2166667,2.4666667,282
4049,Germany,Erlangen,49.5897222,11.0038891,282
5694,Kazakhstan,Atbasar,51.8,68.3333359,282
6188,Luxembourg,Bergem,49.525,6.042222,282
7515,Pakistan,Charsadda,34.1452778,71.7313919,282
1375,Bosnia and Herzegovina,Trebinje,42.7119444,18.3441658,283
1886,Cameroon,Mutengene,4.0994444,9.3080559,283
2458,Comoros,Dembeni,-11.8736111,43.3977776,283
4830,India,Akola,20.7333333,77,283
5045,Iraq,Al Mawsil al Jadidah,36.3291667,43.086113,283
